FILENAME	SEQ	COMPOUND_NAME	MOLECULEMASS	INSTRUMENT	IONSOURCE	EXTRACTSCAN	SMILES	INCHI	INCHIAUX	CHARGE	IONMODE	PUBMED	ACQUISITION	EXACTMASS	DATACOLLECTOR	ADDUCT	INTEREST	LIBQUALITY	GENUS	SPECIES	STRAIN	CASNUMBER	PI
Methuenine.mgf	*..*	Methuenine	295.1805	qTof	LC-ESI	256	CN(C1)C/C([C@]([C@]1([H])C2)([H])CC(C3=C2C4=CC=CC=C4N3)=O)=C/C	InChI=1S/C19H22N2O/c1-3-12-10-21(2)11-13-8-16-14-6-4-5-7-17(14)20-19(16)18(22)9-15(12)13/h3-7,13,15,20H,8-11H2,1-2H3/b12-3-/t13-,15+/m1/s1	N/A	1	Positive	N/A	Isolated	294.1732	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	63425-00-3	Mehdi Beniddir
Methyle_reserpate.mgf	*..*	Methyle reserpate	415.2227	qTof	LC-ESI	257	[H][C@@](N1CC2)(C[C@@]([C@H](C(OC)=O)[C@@H](OC)[C@H](O)C3)([H])[C@@]3([H])C1)C4=C2C5=C(N4)C=C(OC)C=C5	InChI=1S/C23H30N2O5/c1-28-13-4-5-14-15-6-7-25-11-12-8-19(26)22(29-2)20(23(27)30-3)16(12)10-18(25)21(15)24-17(14)9-13/h4-5,9,12,16,18-20,22,24,26H,6-8,10-11H2,1-3H3/t12-,16+,18-,19-,20+,22+/m1/s1	N/A	1	Positive	N/A	Isolated	414.2155	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	2901-66-8	Mehdi Beniddir
Mitrinermine.mgf	*..*	Mitrinermine	385.2122	qTof	LC-ESI	258	O=C1NC2=CC=CC=C2[C@]13C(C[C@H](/C(C(OC)=O)=C\OC)[C@@H](CC)C4)N4CC3	InChI=1S/C22H28N2O4/c1-4-14-12-24-10-9-22(17-7-5-6-8-18(17)23-21(22)26)19(24)11-15(14)16(13-27-2)20(25)28-3/h5-8,13-15,19H,4,9-12H2,1-3H3,(H,23,26)/b16-13+/t14-,15-,19?,22+/m0/s1	N/A	1	Positive	N/A	Isolated	384.2049	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	76-66-4	Mehdi Beniddir
moandaensine_B.mgf	*..*	Moandaensine B	631.363	qTof	LC-ESI	259	C/C=C1CN(CCC2=C3NC4=CC=CC=C24)[C@@]3([H])C[C@]/1([H])[C@H](CC5=C[N+]6=C(C7=C5C8=C(N7)C=CC=C8)C[C@@]([H])([C@]([H])(C6)CC)CCO)C(OC)=O	InChI=1S/C40H46N4O3/c1-4-24-21-44-23-27(37-30-11-7-9-13-34(30)42-39(37)35(44)19-26(24)15-17-45)18-32(40(46)47-3)31-20-36-38-29(14-16-43(36)22-25(31)5-2)28-10-6-8-12-33(28)41-38/h5-13,23-24,26,31-32,36,41,45H,4,14-22H2,1-3H3/p+1/b25-5-/t24-,26-,31-,32-,36-/m0/s1	N/A	1	Positive	N/A	Isolated	631.3643	Sarah Szwarc	M+	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
moandaensine_C.mgf	*..*	Moandaensine C	629.347	qTof	LC-ESI	260	C/C=C(C1)\C([C@@H](C(OC)=O)CC2=C[N+]3=C(C[C@@](CCO)([H])/C(C3)=C\C)C4=C2C(C=CC=C5)=C5N4)([H])C[C@@](N1CC6)([H])C7=C6C8=CC=CC=C8N7	InChI=1S/C40H44N4O3/c1-4-24-21-44-23-27(37-30-11-7-9-13-34(30)42-39(37)35(44)19-26(24)15-17-45)18-32(40(46)47-3)31-20-36-38-29(14-16-43(36)22-25(31)5-2)28-10-6-8-12-33(28)41-38/h4-13,23,26,31-32,36,41,45H,14-22H2,1-3H3/p+1/b24-4-,25-5-/t26-,31-,32-,36-/m0/s1	N/A	1	Positive	N/A	Isolated	629.3486	Sarah Szwarc	M+	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
N4_methylantirhine.mgf	*..*	N4-methylantirhine	311.2118	qTof	LC-ESI	267	C=C[C@@H](CO)[C@](CC1)([H])C[C@@]([N@+]1(C)CC2)([H])C3=C2C4=C(N3)C=CC=C4	InChI=1S/C20H27N2O/c1-3-14(13-23)15-8-10-22(2)11-9-17-16-6-4-5-7-18(16)21-20(17)19(22)12-15/h3-7,14-15,19,21,23H,1,8-13H2,2H3/q+1/t14-,15-,19-,22-/m0/s1	N/A	1	Positive	N/A	Isolated	311.2118	Alexander Fox Ramos	M+	N/A	3	N/A	N/A	N/A	58580-53-3	Mehdi Beniddir
n-acetylisostrychnosplendine.mgf	*..*	N-acetylisostrychnosplendine	355.201	qTof	LC-ESI	261	C[C@@H]1OC[C@@]2([H])[C@]3([H])N(C4=C([C@@]35CCN6C[C@]1([H])[C@]2([H])C[C@@]56O)C=CC=C4)C(C)=O	InChI=1S/C21H26N2O3/c1-12-15-10-22-8-7-20-17-5-3-4-6-18(17)23(13(2)24)19(20)16(11-26-12)14(15)9-21(20,22)25/h3-6,12,14-16,19,25H,7-11H2,1-2H3/t12-,14-,15-,16+,19-,20-,21+/m0/s1	N/A	1	Positive	N/A	Isolated	354.1943	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Naucleidinal.mgf	*..*	Naucleidinal	337.1547	qTof	LC-ESI	268	O=C1C2=CO[C@H](C)[C@@H](C=O)[C@]2([H])C[C@@](N1CC3)([H])C4=C3C5=CC=CC=C5N4	InChI=1S/C20H20N2O3/c1-11-15(9-23)14-8-18-19-13(12-4-2-3-5-17(12)21-19)6-7-22(18)20(24)16(14)10-25-11/h2-5,9-11,14-15,18,21H,6-8H2,1H3/t11-,14+,15?,18+/m1/s1	N/A	1	Positive	N/A	Isolated	336.1474	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	77513-45-2	Mehdi Beniddir
Naulafine.mgf	*..*	Naulafine	312.1131	qTof	LC-ESI	269	O=C1C2=C(C3=CN=C2)C(C=C3)=C(N1CC4)C5=C4C6=CC=CC=C6N5	InChI=1S/C20H13N3O/c24-20-15-10-21-9-11-5-6-14(17(11)15)19-18-13(7-8-23(19)20)12-3-1-2-4-16(12)22-18/h1-6,9-10,22H,7-8H2	N/A	1	Positive	N/A	Isolated	311.1059	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	70503-66-1	Mehdi Beniddir
Nb_methylusambarensine.mgf	*..*	Nb-methylusambarensine	447.2543	qTof	LC-ESI	270	[H][C@@]12C[C@@](CC3=NC=CC4=C3NC5=C4C=CC=C5)([H])/C(C[N+]1(C)CCC6=C2NC7=C6C=CC=C7)=C\C	InChI=1S/C30H31N4/c1-3-19-18-34(2)15-13-24-22-9-5-7-11-26(22)33-30(24)28(34)17-20(19)16-27-29-23(12-14-31-27)21-8-4-6-10-25(21)32-29/h3-12,14,20,28,32-33H,13,15-18H2,1-2H3/q+1/b19-3-/t20-,28-,34?/m0/s1	N/A	1	Positive	N/A	Isolated	447.2543	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	36150-17-1	Mehdi Beniddir
n-demethylechitamine.mgf	*..*	N-demethylechitamine	371.1968	qTof	LC-ESI	262	COC(C1([C@H]2C[C@@H](C34NC5=C([C@@]13CCN4C/C2=C\C)C=CC=C5)O)CO)=O	InChI=1S/C21H26N2O4/c1-3-13-11-23-9-8-20-14-6-4-5-7-16(14)22-21(20,23)17(25)10-15(13)19(20,12-24)18(26)27-2/h3-7,15,17,22,24-25H,8-12H2,1-2H3/b13-3+/t15-,17-,19?,20-,21?/m0/s1	N/A	1	Positive	N/A	Isolated	370.1893	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
N-Me-16-epi-dregamine.mgf	*..*	16-epi-N-Me Dregamine	369.2177	qTof	LC-ESI	263	CC[C@H]([C@H]([C@H]1C(OC)=O)CC2=O)CN([C@@H]1CC3=C2N(C)C4=CC=CC=C34)C	InChI=1S/C22H28N2O3/c1-5-13-12-23(2)18-10-16-14-8-6-7-9-17(14)24(3)21(16)19(25)11-15(13)20(18)22(26)27-4/h6-9,13,15,18,20H,5,10-12H2,1-4H3/t13-,15+,18+,20+/m0/s1	N/A	1	Positive	N/A	Isolated	368.21	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Nmethyl10methoxyakuammidine.mgf	*..*	N(a)-methyl-10-methoxyakuammidine	397.2121	qTof	LC-ESI	271	COC(C1([C@@H]2CC3=C(N(C4=CC=C(C=C34)OC)C)[C@]5([H])C[C@H]1/C(CN25)=C/C)CO)=O	InChI=1S/C23H28N2O4/c1-5-13-11-25-19-10-17(13)23(12-26,22(27)29-4)20(25)9-16-15-8-14(28-3)6-7-18(15)24(2)21(16)19/h5-8,17,19-20,26H,9-12H2,1-4H3/b13-5+/t17-,19-,20-,23?/m0/s1	N/A	1	Positive	N/A	Isolated	396.2049	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
N-methyl-10-methoxy-16-epi-pericyclivine_N-oxide.mgf	*..*	N-methyl-10-methoxy-16-epi-pericyclivine N-oxide	383.196	qTof	LC-ESI	264	CN1C([C@@]2(C[C@H]3/C4=C\C)[H])=C(C[C@H]([N@+]2(C4)[O-])[C@@H]3C(OC)=O)C5=CC(OC)=CC=C15	InChI=1S/C22H26N2O4/c1-5-12-11-24(26)18-10-16-15-8-13(27-3)6-7-17(15)23(2)21(16)19(24)9-14(12)20(18)22(25)28-4/h5-8,14,18-20H,9-11H2,1-4H3/b12-5-/t14-,18-,19-,20+,24-/m0/s1	N/A	1	Positive	N/A	Isolated	382.1894	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
N-methyl-16-epi-pericyclivine-N-oxide.mgf	*..*	N-methyl-16-epi-pericyclivine-N-oxide	353.185	qTof	LC-ESI	265	C/C=C(C1)\[C@@H]2C[C@@]([N@@+]1([O-])[C@H]([C@H]2C(OC)=O)C3)([H])C4=C3C5=CC=CC=C5N4C	InChI=1S/C21H24N2O3/c1-4-12-11-23(25)17-10-15-13-7-5-6-8-16(13)22(2)20(15)18(23)9-14(12)19(17)21(24)26-3/h4-8,14,17-19H,9-11H2,1-3H3/b12-4-/t14-,17-,18-,19-,23-/m0/s1	N/A	1	Positive	N/A	Isolated	352.1787	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
normacusineB.mgf	*..*	Normacusine B	295.1804	qTof	LC-ESI	272	C/C=C1C(C2CO)CC(N(C\1)C2C3)C4=C3C5=CC=CC=C5N4	InChI=1S/C19H22N2O/c1-2-11-9-21-17-8-14-12-5-3-4-6-16(12)20-19(14)18(21)7-13(11)15(17)10-22/h2-6,13,15,17-18,20,22H,7-10H2,1H3/b11-2-	N/A	1	Positive	N/A	Isolated	294.1732	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
norpleiomutine.mgf	*..*	Norpleiomutine	617.3849	qTof	LC-ESI	273	CC[C@]1(C[C@@]2([H])C3=CC([C@@]45CCN6CCC[C@@]7([C@@]56[H])CC[C@@]48[C@H](C(OC)=O)C7)=C(N8)C=C3)CCCN9CCC(C%10=CC=CC=C%10N2%11)=C%11[C@@]19[H]	InChI=1S/C40H48N4O2/c1-3-37-13-6-18-42-20-12-27-26-8-4-5-9-31(26)44(33(27)34(37)42)32(24-37)25-10-11-30-28(22-25)39-17-21-43-19-7-14-38(36(39)43)15-16-40(39,41-30)29(23-38)35(45)46-2/h4-5,8-11,22,29,32,34,36,41H,3,6-7,12-21,23-24H2,1-2H3/t29-,32-,34-,36-,37+,38+,39+,40+/m0/s1	N/A	1	Positive	N/A	Isolated	616.3777	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Novacine.mgf	*..*	Novacine	425.2071	qTof	LC-ESI	274	O=C1C[C@@](OCC=C2CN(C)CC3)([H])[C@@]([C@@]2([H])CC4=O)([H])[C@@]5([H])[C@]43C6=CC(OC)=C(OC)C=C6N51	InChI=1S/C24H28N2O5/c1-25-6-5-24-15-9-17(29-2)18(30-3)10-16(15)26-21(28)11-19-22(23(24)26)14(8-20(24)27)13(12-25)4-7-31-19/h4,9-10,14,19,22-23H,5-8,11-12H2,1-3H3/t14-,19-,22-,23-,24+/m0/s1	N/A	1	Positive	N/A	Isolated	424.1998	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	466-64-8	Mehdi Beniddir
N-oxy-14-delta-vincamine.mgf	*..*	N-oxy_delta_14_vincamine	353.18676	qTof	LC-ESI	266	[H][C@@]12C3=C4C5=CC=CC=C5N3[C@@](O)(C(OC)=O)C[C@]1(CC)C=CC[N+]2([O-])CC4	InChI=1S/C21H24N2O4/c1-3-20-10-6-11-23(26)12-9-15-14-7-4-5-8-16(14)22(17(15)18(20)23)21(25,13-20)19(24)27-2/h4-8,10,18,25H,3,9,11-13H2,1-2H3/t18-,20+,21+,23?/m1/s1	N/A	1	Positive	N/A	Isolated	368.1736	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
O_methylgeissolaevine.mgf	*..*	O-methylgeissolaevine	381.1445	qTof	LC-ESI	282	COC(CC1=C(C(OC1(C2=NC=CC3=C2NC4=CC=CC=C34)OC)=O)CC)=O	InChI=1S/C21H20N2O5/c1-4-12-15(11-17(24)26-2)21(27-3,28-20(12)25)19-18-14(9-10-22-19)13-7-5-6-8-16(13)23-18/h5-10,23H,4,11H2,1-3H3	N/A	1	Positive	N/A	Isolated	380.1372	Alexander Fox Ramos	M+H	N/A	3	Geissospermum	Geissospermum laeve	N/A	N/A	Mehdi Beniddir
O_trimethoxy_3_4_5_benzoyl_OH_vincamajine.mgf	*..*	O-trimethoxy-3,4,5-benzoyl-OH-vincamajine	577.2544	qTof	LC-ESI	283	C/C=C1[C@@H]2C[C@@]3([H])[C@@]4([H])N(C)C5=CC=C(O)C=C5C4([C@@H]6OC(C7=CC(OC)=C(OC)C(OC)=C7)=O)C[C@@H](C26C(OC)=O)N3C\1	InChI=1S/C32H36N2O8/c1-7-16-15-34-22-13-19(16)32(30(37)41-6)25(34)14-31(20-12-18(35)8-9-21(20)33(2)27(22)31)29(32)42-28(36)17-10-23(38-3)26(40-5)24(11-17)39-4/h7-12,19,22,25,27,29,35H,13-15H2,1-6H3/b16-7-/t19-,22-,25-,27+,29-,31?,32?/m0/s1	N/A	1	Positive	N/A	Isolated	576.2472	Alexander Fox Ramos	M+H	N/A	3	Alstonia	Alstonia boulindaensis	N/A	57800-05-2	Mehdi Beniddir
O_trimethoxy_3_4_5_benzoyl_vincamajine.mgf	*..*	O-trimethoxy-3,4,5-benzoyl-vincamajine	561.2595	qTof	LC-ESI	284	C/C=C1[C@@H]2C[C@@]3([H])[C@@]4([H])N(C)C5=CC=CC=C5C4([C@@H]6OC(C7=CC(OC)=C(OC)C(OC)=C7)=O)C[C@@H](C26C(OC)=O)N3C\1	InChI=1S/C32H36N2O7/c1-7-17-16-34-22-14-20(17)32(30(36)40-6)25(34)15-31(19-10-8-9-11-21(19)33(2)27(22)31)29(32)41-28(35)18-12-23(37-3)26(39-5)24(13-18)38-4/h7-13,20,22,25,27,29H,14-16H2,1-6H3/b17-7-/t20-,22-,25-,27+,29-,31?,32?/m0/s1	N/A	1	Positive	N/A	Isolated	560.2523	Alexander Fox Ramos	M+H	N/A	3	Alstonia	Alstonia boulindaensis	N/A	71385-80-3	Mehdi Beniddir
oacetylperhentidineA.mgf	*..*	O-Acetylperhentidine A	747.4096	qTof	LC-ESI	276	CC(C1=COC[C@]2([H])[C@@]1([H])C[C@@H]3C4=C(C5=C(N4C)C(C[C@H](C(C)=O)[C@]6([H])C[C@@H]7C8=C(C9=CC=CC=C9N8C)C[C@@H](N7C)C6COC(C)=O)=C(OC)C=C5)C[C@H]2N3C)=O	InChI=1S/C45H54N4O6/c1-23(50)28(29-16-40-44-31(26-11-9-10-12-37(26)48(44)6)18-39(47(40)5)36(29)22-55-25(3)52)15-33-42(53-8)14-13-27-32-19-38-35-21-54-20-34(24(2)51)30(35)17-41(46(38)4)45(32)49(7)43(27)33/h9-14,20,28-30,35-36,38-41H,15-19,21-22H2,1-8H3/t28-,29+,30+,35-,36?,38-,39-,40-,41-/m1/s1	N/A	1	Positive	N/A	Isolated	746.4043	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
oacvallesamine.mgf	*..*	O-Acetylvallesamine	383.1964	qTof	LC-ESI	277	COC([C@]1([C@@]2([H])CCN(CC3=C1NC4=CC=CC=C34)C/C2=C/C)COC(C)=O)=O	InChI=1S/C22H26N2O4/c1-4-15-11-24-10-9-18(15)22(21(26)27-3,13-28-14(2)25)20-17(12-24)16-7-5-6-8-19(16)23-20/h4-8,18,23H,9-13H2,1-3H3/b15-4-/t18-,22-/m0/s1	N/A	1	Positive	N/A	Isolated	382.1893	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Ochrolifuanine_A.mgf	*..*	Ochrolifuanine A	439.2856	qTof	LC-ESI	278	[H][C@](N1CC2)(C[C@@](C[C@@]3([H])NCCC4=C3NC5=C4C=CC=C5)([H])[C@@H](CC)C1)C6=C2C7=C(N6)C=CC=C7	InChI=1S/C29H34N4/c1-2-18-17-33-14-12-23-21-8-4-6-10-25(21)32-29(23)27(33)16-19(18)15-26-28-22(11-13-30-26)20-7-3-5-9-24(20)31-28/h3-10,18-19,26-27,30-32H,2,11-17H2,1H3/t18-,19-,26+,27-/m0/s1	N/A	1	Positive	N/A	Isolated	438.2783	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	35527-46-9	Mehdi Beniddir
Ochropamine.mgf	*..*	Ochropamine	367.2016	qTof	LC-ESI	279	C/C=C1C2CC(C3=C(C[C@]([C@@H]2C(OC)=O)([H])N(C)C\1)C4=CC=CC=C4N3C)=O	InChI=1S/C22H26N2O3/c1-5-13-12-23(2)18-10-16-14-8-6-7-9-17(14)24(3)21(16)19(25)11-15(13)20(18)22(26)27-4/h5-9,15,18,20H,10-12H2,1-4H3/b13-5-/t15?,18-,20?/m0/s1	N/A	1	Positive	N/A	Isolated	366.1943	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	2134-97-6	Mehdi Beniddir
Ochropposinine.mgf	*..*	Ochropposinine	359.2329	qTof	LC-ESI	280	COC(C(OC)=C1)=CC2=C1C3=C(N2)[C@@]4(C[C@@H]([C@H](CN4CC3)CC)CCO)[H]	InChI=1S/C21H30N2O3/c1-4-13-12-23-7-5-15-16-10-19(25-2)20(26-3)11-17(16)22-21(15)18(23)9-14(13)6-8-24/h10-11,13-14,18,22,24H,4-9,12H2,1-3H3/t13-,14-,18-/m0/s1	N/A	1	Positive	N/A	Isolated	358.2256	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	37687-31-3	Mehdi Beniddir
Olivacine.mgf	*..*	Olivacine	247.123	qTof	LC-ESI	281	CC1=C(C=CN=C2C)C2=CC3=C1NC4=C3C=CC=C4	InChI=1S/C17H14N2/c1-10-12-7-8-18-11(2)14(12)9-15-13-5-3-4-6-16(13)19-17(10)15/h3-9,19H,1-2H3	N/A	1	Positive	N/A	Isolated	246.1157	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	484-49-1	Mehdi Beniddir
o-monoacetylseredine.mgf	*..*	O-monoacetylseredine	457.2395	qTof	LC-ESI	275	COC([C@@H]1[C@H](CC[C@]2([H])CN3CCC4=C([C@]3([H])C[C@]12[H])NC5=C4C=C(OC)C(OC)=C5)OC(C)=O)=O	InChI=1S/C25H32N2O6/c1-13(28)33-20-6-5-14-12-27-8-7-15-17-10-21(30-2)22(31-3)11-18(17)26-24(15)19(27)9-16(14)23(20)25(29)32-4/h10-11,14,16,19-20,23,26H,5-9,12H2,1-4H3/t14-,16+,19+,20+,23+/m1/s1	N/A	1	Positive	N/A	Isolated	456.226	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
pachysiphine.mgf	*..*	Pachysiphine	353.1861	qTof	LC-ESI	285	CC[C@@]12CC(C(OC)=O)=C3NC4=C([C@@]35CCN([C@@]25[H])C[C@H]6O[C@@H]16)C=CC=C4	InChI=1S/C21H24N2O3/c1-3-20-10-12(18(24)25-2)16-21(13-6-4-5-7-14(13)22-16)8-9-23(19(20)21)11-15-17(20)26-15/h4-7,15,17,19,22H,3,8-11H2,1-2H3/t15-,17-,19+,20-,21+/m1/s1	N/A	1	Positive	N/A	Isolated	352.1787	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Panarine.mgf	*..*	Panarine	323.1754	qTof	LC-ESI	286	[H][C@]([N+](C/C1=C/C)(C)[C@H]2C3)(C[C@@H]1C2(C([O-])=O)[H])C4=C3C5=C(N4)C=CC=C5	InChI=1S/C20H22N2O2/c1-3-11-10-22(2)16-9-14-12-6-4-5-7-15(12)21-19(14)17(22)8-13(11)18(16)20(23)24/h3-7,13,16-18,21H,8-10H2,1-2H3/b11-3-/t13-,16-,17-,18?,22?/m0/s1	N/A	1	Positive	N/A	Isolated	322.1681	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	119736-90-2	Mehdi Beniddir
Pandine.mgf	*..*	Pandine	353.1843	qTof	LC-ESI	287	CC[C@@](O)(C1)[C@H]2N3[C@@H]4[C@H]1[C@H]2C(C(OC)=O)=C([C@@]54CC3)NC6=C5C=CC=C6	InChI=1S/C21H24N2O3/c1-3-20(25)10-11-14-15(19(24)26-2)16-21(8-9-23(17(11)21)18(14)20)12-6-4-5-7-13(12)22-16/h4-7,11,14,17-18,22,25H,3,8-10H2,1-2H3/t11-,14+,17-,18+,20-,21-/m1/s1	N/A	1	Positive	N/A	Isolated	352.1787	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	N/A	Mehdi Beniddir
paucidactineC.mgf	*..*	Paucidactine C	471.176	qTof	LC-ESI	288	COC(N1C2=C([C@]34[C@H]5OC([C@@]6(C[C@]7(CC[C@]146)CCCN(C5=O)[C@]37[H])O)=O)C=CC(OC)=C2OC)=O	InChI=1S/C24H26N2O8/c1-31-13-6-5-12-14(15(13)32-2)26(20(29)33-3)23-9-8-21-7-4-10-25-17(27)16(24(12,23)18(21)25)34-19(28)22(23,30)11-21/h5-6,16,18,30H,4,7-11H2,1-3H3/t16-,18-,21+,22+,23+,24-/m0/s1	N/A	1	Positive	N/A	Isolated	470.1689	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
paucidactineD.mgf	*..*	Paucidactine D	337.1552	qTof	LC-ESI	289	O=C1O[C@@H]2[C@]34C(C=CC=C5)=C5N[C@@]36CC[C@]7(CCCN(C2=O)[C@]47[H])C[C@@H]16	InChI=1S/C20H20N2O3/c23-15-14-20-11-4-1-2-5-13(11)21-19(20)8-7-18(10-12(19)16(24)25-14)6-3-9-22(15)17(18)20/h1-2,4-5,12,14,17,21H,3,6-10H2/t12-,14-,17-,18+,19+,20-/m0/s1	N/A	1	Positive	N/A	Isolated	336.1474	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
paucidactineE.mgf	*..*	Paucidactine E	323.1752	qTof	LC-ESI	290	O=C1[C@]2([H])[C@@]34NC5=CC=CC=C5[C@]36[C@]7([H])[C@@](CCCN7C[C@@H]6O1)(C2)CC4	InChI=1S/C20H22N2O2/c23-16-13-10-18-6-3-9-22-11-15(24-16)20(17(18)22)12-4-1-2-5-14(12)21-19(13,20)8-7-18/h1-2,4-5,13,15,17,21H,3,6-11H2/t13-,15+,17+,18-,19-,20+/m1/s1	N/A	1	Positive	N/A	Isolated	322.1681	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
paucidactinine.mgf	*..*	Paucidactinine	441.1657	qTof	LC-ESI	291	[H][C@]1([C@@]2([C@@H]3C4)C(C=CC5=C6OCO5)=C6N(C(OC)=O)[C@@]27CC8)N4CCC[C@@]18C[C@@]7(O)OC3=O	InChI=1S/C23H24N2O7/c1-29-19(27)25-15-12(3-4-14-16(15)31-11-30-14)23-13-9-24-8-2-5-20(18(23)24)6-7-21(23,25)22(28,10-20)32-17(13)26/h3-4,13,18,28H,2,5-11H2,1H3/t13-,18+,20-,21-,22-,23+/m1/s1	N/A	1	Positive	N/A	Isolated	440.1584	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Pauridianthinine.mgf	*..*	Pauridianthinine	316.1079	qTof	LC-ESI	292	O=C(C1)C2=CN=CC=C2C1(O)C3=NC=CC4=C3NC5=C4C=CC=C5	InChI=1S/C19H13N3O2/c23-16-9-19(24,14-6-7-20-10-13(14)16)18-17-12(5-8-21-18)11-3-1-2-4-15(11)22-17/h1-8,10,22,24H,9H2	N/A	1	Positive	N/A	Isolated	315.10078	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Pauridianthoside.mgf	*..*	Pauridianthoside	541.1817	qTof	LC-ESI	293	C=C[C@@H]1[C@H](C(C2=NC=CC3=C2NC4=C3C=CC=C4)=O)C(C(OC)=O)=CO[C@H]1O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O	InChI=1S/C27H28N2O10/c1-3-12-18(22(32)20-19-14(8-9-28-20)13-6-4-5-7-16(13)29-19)15(25(35)36-2)11-37-26(12)39-27-24(34)23(33)21(31)17(10-30)38-27/h3-9,11-12,17-18,21,23-24,26-27,29-31,33-34H,1,10H2,2H3/t12-,17-,18+,21-,23+,24-,26+,27+/m1/s1	N/A	1	Positive	N/A	Isolated	540.1744	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
perhentidineA.mgf	*..*	Perhentidine A	705.4008	qTof	LC-ESI	294	CC(C1=COC[C@]2([H])[C@@]1([H])C[C@@H]3C4=C(C5=C(N4C)C(C[C@H](C(C)=O)[C@]6([H])C[C@@H]7C8=C(C9=CC=CC=C9N8C)C[C@@H](N7C)C6CO)=C(OC)C=C5)C[C@H]2N3C)=O	InChI=1S/C43H52N4O5/c1-22(49)26(27-15-38-42-29(17-36(44(38)3)32(27)19-48)24-10-8-9-11-35(24)46(42)5)14-31-40(51-7)13-12-25-30-18-37-34-21-52-20-33(23(2)50)28(34)16-39(45(37)4)43(30)47(6)41(25)31/h8-13,20,26-28,32,34,36-39,48H,14-19,21H2,1-7H3/t26-,27+,28+,32?,34-,36-,37-,38-,39-/m1/s1	N/A	1	Positive	N/A	Isolated	704.3938	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
